#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__FCPU426	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__WPS-2	d__Bacteria;p__Campylobacterota	d__Bacteria;p__MBNT15	d__Bacteria;p__WS2	d__Bacteria;p__Deinococcota	d__Bacteria;p__NB1-j	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WS1	d__Bacteria;p__Dadabacteria
SRR6764725	0.0	5221.0	4543.0	0.0	363.0	61.0	1432.0	0.0	793.0	605.0	190.0	223.0	7.0	0.0	70.0	0.0	72.0	0.0	0.0	21.0	733.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764726	0.0	5632.0	4316.0	0.0	368.0	152.0	1304.0	0.0	961.0	457.0	57.0	179.0	0.0	0.0	0.0	0.0	65.0	15.0	0.0	20.0	227.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764727	21.0	5731.0	5495.0	0.0	566.0	50.0	1543.0	0.0	1048.0	250.0	135.0	257.0	0.0	0.0	53.0	0.0	30.0	17.0	0.0	0.0	560.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764731	0.0	5822.0	3720.0	0.0	28.0	52.0	1768.0	0.0	401.0	473.0	75.0	101.0	0.0	0.0	35.0	0.0	42.0	0.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764732	0.0	4062.0	3307.0	0.0	406.0	147.0	1122.0	0.0	750.0	433.0	16.0	136.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764733	26.0	4756.0	3076.0	0.0	260.0	0.0	1021.0	0.0	672.0	488.0	15.0	127.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	32.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764764	28.0	6275.0	5103.0	0.0	210.0	45.0	2208.0	0.0	778.0	729.0	216.0	116.0	0.0	0.0	0.0	0.0	61.0	14.0	0.0	0.0	881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764765	0.0	5398.0	3528.0	0.0	425.0	71.0	1032.0	0.0	839.0	723.0	172.0	238.0	0.0	0.0	77.0	0.0	356.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764766	40.0	4257.0	3517.0	0.0	352.0	85.0	1423.0	0.0	768.0	856.0	103.0	83.0	0.0	0.0	64.0	0.0	111.0	0.0	0.0	0.0	718.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764767	24.0	5593.0	5038.0	0.0	390.0	34.0	1601.0	0.0	764.0	577.0	93.0	139.0	0.0	0.0	61.0	12.0	29.0	0.0	0.0	0.0	876.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764774	11.0	3963.0	3179.0	0.0	243.0	20.0	1009.0	0.0	630.0	528.0	54.0	136.0	0.0	0.0	0.0	0.0	16.0	6.0	0.0	21.0	396.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764788	0.0	5118.0	3979.0	0.0	112.0	18.0	1223.0	0.0	432.0	205.0	32.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764792	0.0	4243.0	4320.0	0.0	349.0	0.0	781.0	0.0	798.0	399.0	43.0	74.0	0.0	0.0	61.0	0.0	75.0	0.0	0.0	40.0	314.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764796	0.0	4548.0	3423.0	0.0	194.0	0.0	871.0	0.0	573.0	459.0	33.0	212.0	0.0	0.0	93.0	0.0	28.0	0.0	0.0	0.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764809	159.0	4595.0	3180.0	0.0	1541.0	928.0	2764.0	0.0	654.0	505.0	346.0	20.0	0.0	0.0	15.0	0.0	0.0	72.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764829	0.0	4602.0	3755.0	0.0	534.0	0.0	1337.0	0.0	893.0	596.0	209.0	111.0	8.0	0.0	68.0	0.0	133.0	0.0	0.0	38.0	612.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764836	0.0	4093.0	2681.0	0.0	303.0	69.0	1337.0	0.0	949.0	206.0	193.0	71.0	12.0	0.0	40.0	0.0	42.0	12.0	0.0	25.0	280.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764837	0.0	4370.0	2582.0	0.0	346.0	0.0	1749.0	0.0	1140.0	382.0	234.0	76.0	0.0	0.0	62.0	0.0	53.0	0.0	0.0	23.0	427.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764850	0.0	4712.0	4057.0	0.0	298.0	118.0	1786.0	0.0	474.0	452.0	134.0	161.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764852	22.0	4750.0	3789.0	0.0	470.0	0.0	1422.0	0.0	786.0	730.0	41.0	123.0	0.0	0.0	63.0	0.0	241.0	13.0	0.0	0.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764853	0.0	3897.0	3364.0	0.0	451.0	70.0	1027.0	0.0	762.0	479.0	94.0	79.0	0.0	0.0	51.0	0.0	113.0	14.0	0.0	24.0	274.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764854	0.0	4634.0	3529.0	0.0	228.0	44.0	1950.0	0.0	369.0	347.0	0.0	34.0	2.0	0.0	0.0	0.0	324.0	0.0	0.0	0.0	359.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764856	16.0	4083.0	3379.0	0.0	482.0	30.0	2194.0	0.0	561.0	556.0	50.0	212.0	0.0	0.0	0.0	0.0	243.0	9.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764857	30.0	7695.0	5622.0	0.0	426.0	159.0	1807.0	0.0	867.0	578.0	88.0	210.0	15.0	0.0	82.0	0.0	36.0	0.0	0.0	48.0	799.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764858	0.0	4126.0	4158.0	0.0	203.0	87.0	1313.0	0.0	489.0	338.0	93.0	68.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	604.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764859	20.0	5973.0	4965.0	16.0	489.0	99.0	1542.0	0.0	1382.0	1199.0	333.0	62.0	0.0	0.0	83.0	0.0	123.0	0.0	0.0	20.0	631.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764861	0.0	4745.0	3233.0	0.0	42.0	256.0	1320.0	0.0	291.0	354.0	101.0	81.0	0.0	0.0	28.0	0.0	65.0	0.0	0.0	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764863	0.0	5135.0	4424.0	0.0	44.0	80.0	1405.0	0.0	389.0	365.0	71.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764873	0.0	4326.0	3740.0	0.0	317.0	42.0	1704.0	0.0	975.0	421.0	215.0	100.0	0.0	0.0	53.0	0.0	24.0	0.0	0.0	0.0	529.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764874	0.0	4737.0	3803.0	0.0	422.0	0.0	1386.0	0.0	771.0	326.0	199.0	158.0	0.0	0.0	54.0	0.0	70.0	0.0	0.0	14.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764880	158.0	8435.0	4722.0	0.0	875.0	102.0	1776.0	0.0	1545.0	1674.0	632.0	438.0	20.0	0.0	154.0	11.0	102.0	22.0	0.0	72.0	907.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764882	60.0	5864.0	1694.0	0.0	167.0	303.0	4124.0	0.0	414.0	92.0	300.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764883	0.0	5497.0	2104.0	0.0	432.0	25.0	2877.0	0.0	675.0	306.0	281.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	326.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764884	17.0	5066.0	1997.0	0.0	366.0	122.0	2286.0	0.0	754.0	424.0	343.0	54.0	16.0	0.0	30.0	0.0	11.0	0.0	0.0	33.0	225.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764885	23.0	4899.0	3407.0	0.0	674.0	113.0	1313.0	0.0	868.0	921.0	192.0	138.0	0.0	0.0	79.0	0.0	200.0	15.0	0.0	19.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764887	0.0	6206.0	2731.0	0.0	401.0	191.0	3672.0	0.0	730.0	323.0	268.0	120.0	0.0	0.0	17.0	0.0	28.0	10.0	0.0	12.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764888	0.0	5330.0	2390.0	0.0	157.0	229.0	2517.0	0.0	662.0	370.0	215.0	93.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	204.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764891	0.0	6389.0	3521.0	0.0	94.0	104.0	1442.0	0.0	208.0	276.0	0.0	109.0	0.0	0.0	0.0	0.0	120.0	28.0	0.0	0.0	426.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764901	0.0	5561.0	4055.0	0.0	383.0	52.0	1675.0	0.0	516.0	294.0	0.0	134.0	0.0	0.0	0.0	0.0	85.0	20.0	0.0	21.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764926	0.0	4347.0	3062.0	0.0	221.0	79.0	868.0	0.0	543.0	333.0	0.0	139.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	381.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764927	8.0	4252.0	3869.0	0.0	267.0	100.0	1012.0	0.0	921.0	484.0	188.0	155.0	14.0	0.0	75.0	0.0	0.0	0.0	0.0	18.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764938	0.0	5123.0	3150.0	0.0	214.0	196.0	1753.0	0.0	211.0	402.0	47.0	13.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764942	22.0	5867.0	4775.0	0.0	509.0	84.0	1320.0	0.0	1243.0	357.0	276.0	184.0	12.0	0.0	44.0	31.0	0.0	0.0	0.0	15.0	761.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764944	51.0	6942.0	5148.0	0.0	695.0	65.0	1314.0	0.0	1492.0	675.0	243.0	219.0	0.0	0.0	76.0	0.0	382.0	0.0	0.0	22.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764945	32.0	4939.0	4507.0	0.0	378.0	48.0	1273.0	0.0	830.0	467.0	284.0	170.0	0.0	0.0	64.0	0.0	47.0	0.0	0.0	0.0	777.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764946	0.0	4856.0	4413.0	0.0	26.0	138.0	1966.0	0.0	166.0	211.0	0.0	49.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764947	0.0	5783.0	4755.0	0.0	440.0	414.0	1603.0	8.0	936.0	333.0	168.0	271.0	0.0	0.0	43.0	0.0	386.0	0.0	0.0	21.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764948	0.0	6019.0	4814.0	0.0	389.0	0.0	1065.0	0.0	493.0	289.0	47.0	173.0	0.0	0.0	72.0	0.0	260.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764949	0.0	4835.0	3018.0	0.0	0.0	0.0	1996.0	0.0	523.0	270.0	86.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764956	0.0	3064.0	2054.0	0.0	149.0	1044.0	2875.0	0.0	146.0	65.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	17.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764957	0.0	3961.0	2846.0	0.0	381.0	162.0	1386.0	0.0	645.0	678.0	201.0	121.0	0.0	0.0	45.0	0.0	45.0	0.0	0.0	28.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764958	22.0	6460.0	3677.0	0.0	640.0	174.0	1801.0	0.0	1231.0	1303.0	435.0	375.0	9.0	0.0	126.0	0.0	127.0	0.0	0.0	34.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764959	0.0	3927.0	3488.0	0.0	275.0	608.0	2375.0	0.0	306.0	200.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764960	0.0	3946.0	3738.0	0.0	408.0	110.0	1733.0	0.0	776.0	687.0	163.0	203.0	0.0	0.0	68.0	0.0	42.0	0.0	0.0	45.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764961	0.0	3530.0	3384.0	0.0	301.0	104.0	1484.0	0.0	747.0	313.0	237.0	108.0	0.0	0.0	46.0	0.0	59.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764963	103.0	1919.0	1035.0	0.0	721.0	1102.0	4731.0	0.0	289.0	69.0	783.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	11.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764964	38.0	6813.0	4124.0	0.0	780.0	196.0	2901.0	0.0	1001.0	728.0	269.0	189.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	617.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764965	16.0	4358.0	3201.0	0.0	247.0	89.0	1007.0	0.0	630.0	328.0	178.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764966	0.0	4194.0	3826.0	0.0	119.0	120.0	1924.0	0.0	574.0	249.0	144.0	129.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764967	0.0	4836.0	3803.0	0.0	185.0	163.0	2115.0	0.0	484.0	485.0	170.0	113.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	320.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764968	33.0	5524.0	3842.0	0.0	617.0	100.0	1446.0	0.0	853.0	1013.0	54.0	355.0	0.0	0.0	68.0	0.0	243.0	18.0	0.0	27.0	446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764969	25.0	7019.0	5359.0	0.0	507.0	81.0	1972.0	0.0	1033.0	846.0	76.0	199.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	16.0	508.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764978	0.0	5729.0	4736.0	0.0	24.0	127.0	1844.0	0.0	297.0	499.0	48.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	696.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764979	18.0	5096.0	3970.0	0.0	254.0	116.0	1835.0	0.0	580.0	750.0	202.0	113.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	10.0	404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764980	0.0	4903.0	3778.0	0.0	493.0	0.0	913.0	0.0	778.0	851.0	90.0	382.0	0.0	0.0	110.0	0.0	345.0	11.0	0.0	24.0	284.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764981	0.0	5689.0	4308.0	0.0	351.0	30.0	1122.0	0.0	789.0	637.0	226.0	386.0	15.0	0.0	33.0	0.0	76.0	11.0	0.0	32.0	647.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR6764982	75.0	5437.0	3683.0	0.0	427.0	0.0	1774.0	0.0	1070.0	942.0	248.0	240.0	0.0	0.0	0.0	0.0	358.0	24.0	0.0	18.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
