#SampleID	d__Bacteria;p__Gemmatimonadota	d__Bacteria;p__Proteobacteria	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Desulfobacterota	d__Bacteria;p__Acidobacteriota	d__Bacteria;p__Firmicutes	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Abditibacteriota	d__Bacteria;p__Myxococcota	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Chloroflexi	d__Bacteria;p__Bdellovibrionota	d__Bacteria;p__Planctomycetota	d__Bacteria;p__Dependentiae	d__Bacteria;p__Armatimonadota	d__Bacteria;p__Elusimicrobiota	d__Bacteria;p__NB1-j	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Fibrobacterota	d__Bacteria;p__Nitrospirota	d__Bacteria;p__SAR324_clade(Marine_group_B)	d__Bacteria;p__Cyanobacteria	d__Bacteria;p__Patescibacteria	d__Bacteria;p__FCPU426	d__Bacteria;p__MBNT15	d__Bacteria;p__Entotheonellaeota	d__Bacteria;p__Latescibacterota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__WPS-2	d__Bacteria;p__Spirochaetota	d__Bacteria;p__WS4	d__Bacteria;p__Hydrogenedentes	d__Bacteria;p__Methylomirabilota	d__Bacteria;p__Sumerlaeota	d__Bacteria;p__Zixibacteria	d__Bacteria;p__Margulisbacteria	d__Bacteria;p__Cloacimonadota	d__Bacteria;p__Deferrisomatota	d__Bacteria;p__LCP-89	d__Bacteria;p__GAL15	d__Bacteria;p__WOR-1	d__Bacteria;p__WS2	d__Bacteria;p__CK-2C2-2	d__Bacteria;p__TX1A-33	d__Bacteria;p__WS1	d__Bacteria;p__Modulibacteria	d__Bacteria;p__DTB120	d__Bacteria;p__Sva0485	d__Bacteria;p__RCP2-54	d__Bacteria;p__Halanaerobiaeota	d__Bacteria;p__Dadabacteria	d__Bacteria;p__Nitrospinota	d__Bacteria;p__PAUC34f	d__Bacteria;p__FW113	d__Bacteria;p__Rs-K70_termite_group	d__Bacteria;p__Deferribacterota	d__Bacteria;p__TA06	d__Bacteria;p__Synergistota	d__Bacteria;p__Thermotogota	d__Bacteria;p__Caldisericota	d__Bacteria;p__Caldatribacteriota	d__Bacteria;p__Coprothermobacterota
SRR16953374	12.0	6645.0	2179.0	0.0	168.0	9.0	1901.0	36.0	563.0	2778.0	0.0	42.0	417.0	42.0	31.0	25.0	0.0	0.0	42.0	34.0	0.0	6.0	264.0	0.0	0.0	0.0	0.0	308.0	0.0	42.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953377	27.0	8110.0	2341.0	0.0	130.0	83.0	5900.0	0.0	169.0	180.0	77.0	65.0	413.0	0.0	0.0	20.0	0.0	0.0	0.0	102.0	0.0	1184.0	80.0	0.0	0.0	0.0	0.0	5178.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953379	37.0	11726.0	5405.0	0.0	233.0	31.0	5114.0	94.0	725.0	2493.0	71.0	133.0	909.0	72.0	21.0	7.0	0.0	0.0	63.0	61.0	0.0	303.0	723.0	0.0	0.0	0.0	0.0	944.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953380	31.0	21831.0	3656.0	0.0	446.0	28.0	9598.0	0.0	539.0	749.0	196.0	390.0	316.0	6.0	79.0	92.0	0.0	0.0	0.0	532.0	0.0	677.0	9.0	0.0	0.0	0.0	15.0	6240.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953381	162.0	23694.0	5390.0	0.0	730.0	64.0	11087.0	103.0	896.0	1552.0	100.0	470.0	587.0	28.0	19.0	0.0	0.0	0.0	102.0	251.0	0.0	288.0	1181.0	0.0	0.0	0.0	0.0	7549.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953382	42.0	6455.0	3247.0	0.0	134.0	0.0	327.0	0.0	195.0	921.0	10.0	135.0	485.0	0.0	4.0	89.0	0.0	0.0	0.0	200.0	0.0	23.0	7.0	0.0	0.0	0.0	0.0	1569.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953384	300.0	23691.0	5423.0	0.0	278.0	13.0	6381.0	17.0	344.0	2487.0	66.0	52.0	318.0	143.0	36.0	54.0	0.0	0.0	7.0	160.0	0.0	10.0	107.0	0.0	0.0	0.0	0.0	2136.0	0.0	89.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953385	193.0	6737.0	2221.0	0.0	91.0	0.0	184.0	0.0	32.0	3975.0	0.0	34.0	132.0	29.0	0.0	5.0	0.0	0.0	0.0	34.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	298.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953387	138.0	5298.0	1403.0	0.0	22.0	13.0	475.0	11.0	161.0	2113.0	0.0	90.0	41.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	47.0	137.0	0.0	0.0	0.0	0.0	1174.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953388	70.0	11146.0	3971.0	0.0	415.0	64.0	6710.0	47.0	494.0	1104.0	46.0	167.0	420.0	41.0	21.0	0.0	0.0	0.0	54.0	11.0	0.0	263.0	3987.0	0.0	0.0	0.0	0.0	7870.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953389	0.0	1327.0	0.0	0.0	0.0	18423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953391	702.0	10446.0	5340.0	0.0	133.0	3.0	576.0	23.0	170.0	3546.0	2465.0	62.0	364.0	0.0	22.0	11.0	0.0	0.0	0.0	17.0	0.0	69.0	37.0	0.0	0.0	0.0	0.0	1442.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953392	71.0	7455.0	2259.0	0.0	100.0	0.0	1441.0	0.0	181.0	1019.0	14.0	44.0	104.0	28.0	0.0	3.0	0.0	0.0	21.0	45.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	1444.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953393	329.0	11978.0	4053.0	0.0	80.0	0.0	2033.0	3.0	309.0	7599.0	33.0	146.0	73.0	27.0	121.0	12.0	0.0	0.0	10.0	34.0	0.0	88.0	133.0	0.0	0.0	0.0	0.0	1012.0	0.0	274.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953394	51.0	26606.0	7176.0	0.0	372.0	142.0	11338.0	0.0	985.0	2575.0	15.0	384.0	557.0	0.0	2.0	25.0	0.0	0.0	0.0	359.0	0.0	488.0	59.0	0.0	0.0	0.0	0.0	1928.0	0.0	9.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953397	0.0	4671.0	1589.0	0.0	66.0	0.0	1955.0	10.0	209.0	482.0	7.0	107.0	309.0	10.0	13.0	5.0	0.0	0.0	14.0	38.0	0.0	96.0	662.0	0.0	0.0	0.0	0.0	616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953398	248.0	9051.0	2562.0	0.0	51.0	2.0	3954.0	26.0	104.0	1882.0	0.0	37.0	65.0	7.0	10.0	9.0	0.0	0.0	0.0	16.0	0.0	5.0	108.0	0.0	0.0	0.0	0.0	630.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR16953399	5.0	8887.0	5452.0	3.0	185.0	692.0	2237.0	0.0	620.0	2393.0	32.0	81.0	433.0	33.0	36.0	0.0	0.0	0.0	0.0	30.0	0.0	87.0	10.0	0.0	0.0	0.0	0.0	705.0	0.0	48.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837291	2537.0	19924.0	3121.0	233.0	3267.0	1077.0	1435.0	7.0	3328.0	1681.0	1323.0	158.0	1888.0	5.0	170.0	63.0	7.0	0.0	14.0	78.0	0.0	142.0	255.0	6.0	11.0	0.0	9.0	0.0	0.0	0.0	10.0	0.0	22.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837292	863.0	10507.0	2525.0	250.0	3165.0	1606.0	2336.0	0.0	2172.0	1679.0	1705.0	208.0	1914.0	0.0	237.0	101.0	2.0	0.0	0.0	47.0	3.0	169.0	197.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837293	1114.0	11833.0	2753.0	180.0	2174.0	1507.0	336.0	0.0	1743.0	901.0	1761.0	275.0	932.0	4.0	87.0	41.0	0.0	0.0	0.0	10.0	0.0	105.0	145.0	0.0	5.0	0.0	6.0	0.0	0.0	9.0	23.0	0.0	17.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837294	1141.0	12498.0	1628.0	327.0	4437.0	994.0	1034.0	5.0	2167.0	1257.0	1641.0	259.0	1587.0	2.0	114.0	71.0	0.0	0.0	0.0	57.0	0.0	167.0	111.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	5.0	0.0	3.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837295	1200.0	17339.0	3096.0	273.0	2586.0	1796.0	498.0	0.0	2676.0	1389.0	1195.0	320.0	1387.0	13.0	95.0	95.0	0.0	0.0	11.0	22.0	0.0	327.0	167.0	7.0	7.0	0.0	25.0	0.0	0.0	7.0	17.0	0.0	10.0	0.0	36.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837296	785.0	13921.0	2084.0	492.0	4186.0	1440.0	1175.0	11.0	3095.0	1401.0	1966.0	182.0	1724.0	16.0	68.0	103.0	0.0	0.0	3.0	43.0	0.0	498.0	50.0	2.0	25.0	0.0	7.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837297	3407.0	15819.0	6484.0	740.0	2317.0	5402.0	2040.0	6.0	2333.0	4741.0	900.0	595.0	2664.0	36.0	434.0	103.0	0.0	0.0	66.0	12.0	23.0	124.0	536.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	24.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837298	1842.0	13528.0	4498.0	278.0	1430.0	3247.0	1300.0	0.0	2585.0	2556.0	844.0	371.0	2152.0	10.0	366.0	107.0	0.0	0.0	23.0	12.0	2.0	193.0	356.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837299	2995.0	21688.0	4265.0	670.0	5508.0	1852.0	2949.0	0.0	4362.0	3063.0	2625.0	372.0	2648.0	23.0	184.0	202.0	0.0	0.0	28.0	54.0	3.0	153.0	436.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	13.0	0.0	28.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837300	1225.0	13445.0	2647.0	380.0	3774.0	1674.0	1595.0	0.0	4619.0	1701.0	2631.0	239.0	1756.0	9.0	115.0	248.0	0.0	0.0	0.0	32.0	2.0	245.0	68.0	0.0	10.0	0.0	16.0	0.0	0.0	11.0	21.0	0.0	17.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837301	3420.0	19776.0	3869.0	407.0	4240.0	2025.0	1366.0	5.0	3423.0	2277.0	1605.0	301.0	2406.0	0.0	316.0	132.0	0.0	0.0	21.0	106.0	5.0	115.0	354.0	16.0	22.0	0.0	40.0	0.0	0.0	0.0	12.0	0.0	59.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837302	1589.0	19863.0	3361.0	244.0	3912.0	1065.0	867.0	4.0	3340.0	1625.0	2029.0	395.0	2526.0	16.0	149.0	119.0	0.0	0.0	0.0	58.0	0.0	281.0	182.0	5.0	0.0	0.0	17.0	0.0	0.0	0.0	3.0	0.0	22.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837303	2649.0	24802.0	4763.0	452.0	5312.0	2168.0	2084.0	9.0	6760.0	2270.0	2596.0	389.0	3210.0	6.0	337.0	165.0	0.0	0.0	26.0	111.0	0.0	163.0	330.0	13.0	9.0	0.0	15.0	0.0	0.0	17.0	0.0	0.0	23.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837304	2783.0	16199.0	5243.0	354.0	1705.0	4171.0	1697.0	6.0	2148.0	2162.0	1018.0	402.0	2503.0	13.0	323.0	74.0	0.0	0.0	64.0	14.0	4.0	88.0	386.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837305	2950.0	18658.0	4650.0	331.0	3009.0	1897.0	1427.0	2.0	3407.0	1857.0	1714.0	390.0	1763.0	2.0	196.0	159.0	0.0	0.0	51.0	43.0	0.0	63.0	442.0	12.0	0.0	0.0	20.0	0.0	0.0	16.0	46.0	0.0	53.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837306	1665.0	13846.0	4364.0	801.0	1771.0	5200.0	2372.0	0.0	1788.0	2843.0	619.0	322.0	1643.0	2.0	437.0	107.0	0.0	0.0	17.0	35.0	23.0	137.0	608.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837307	893.0	7757.0	2677.0	348.0	1481.0	2384.0	648.0	11.0	1664.0	1570.0	387.0	356.0	980.0	4.0	222.0	36.0	0.0	0.0	0.0	9.0	22.0	92.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837308	800.0	9581.0	2851.0	389.0	1320.0	3067.0	760.0	7.0	1747.0	1548.0	319.0	323.0	1097.0	14.0	215.0	194.0	0.0	0.0	0.0	0.0	8.0	222.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837309	1023.0	16371.0	2507.0	311.0	2797.0	1633.0	559.0	4.0	2622.0	1369.0	785.0	173.0	1297.0	5.0	129.0	110.0	0.0	0.0	0.0	33.0	0.0	181.0	92.0	8.0	10.0	0.0	15.0	0.0	0.0	12.0	21.0	0.0	17.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837310	1205.0	14776.0	2878.0	546.0	4165.0	1610.0	1284.0	2.0	2400.0	2104.0	2027.0	319.0	2287.0	16.0	215.0	167.0	0.0	0.0	12.0	25.0	0.0	185.0	156.0	4.0	0.0	0.0	8.0	3.0	0.0	0.0	7.0	0.0	29.0	2.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837311	1616.0	15967.0	3168.0	334.0	3155.0	1853.0	950.0	0.0	2209.0	1397.0	1069.0	167.0	1693.0	4.0	117.0	68.0	0.0	0.0	8.0	62.0	0.0	135.0	274.0	0.0	0.0	0.0	20.0	0.0	0.0	7.0	0.0	0.0	22.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837312	2003.0	13759.0	5526.0	169.0	1098.0	4023.0	1805.0	7.0	2001.0	2939.0	921.0	371.0	1844.0	20.0	454.0	106.0	0.0	0.0	36.0	47.0	15.0	478.0	395.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	129.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837313	623.0	7385.0	1357.0	234.0	2669.0	1021.0	514.0	2.0	2796.0	861.0	1279.0	141.0	993.0	9.0	59.0	97.0	2.0	0.0	0.0	7.0	0.0	74.0	34.0	3.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837314	594.0	6456.0	1028.0	110.0	1455.0	499.0	692.0	0.0	1999.0	516.0	593.0	84.0	662.0	11.0	48.0	22.0	0.0	0.0	0.0	7.0	0.0	113.0	21.0	0.0	6.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837315	1252.0	10372.0	2860.0	730.0	1599.0	3545.0	1741.0	10.0	1875.0	2709.0	642.0	211.0	1270.0	18.0	355.0	69.0	0.0	0.0	10.0	11.0	0.0	67.0	430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	48.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837316	3436.0	13237.0	4259.0	539.0	1670.0	4222.0	1926.0	7.0	2978.0	2248.0	894.0	374.0	1468.0	25.0	347.0	74.0	0.0	0.0	26.0	0.0	0.0	150.0	332.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	22.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837317	1964.0	14165.0	2865.0	429.0	4839.0	1910.0	1879.0	6.0	4167.0	1463.0	1532.0	291.0	1831.0	13.0	155.0	68.0	0.0	0.0	0.0	59.0	0.0	101.0	171.0	0.0	8.0	0.0	5.0	0.0	0.0	3.0	0.0	0.0	18.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837318	1731.0	14749.0	3469.0	491.0	5609.0	2769.0	1977.0	4.0	3882.0	2037.0	2167.0	321.0	2407.0	6.0	187.0	149.0	0.0	0.0	9.0	70.0	0.0	88.0	254.0	0.0	24.0	0.0	19.0	3.0	0.0	0.0	0.0	0.0	4.0	5.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837319	889.0	8258.0	3062.0	455.0	829.0	2214.0	1312.0	0.0	1119.0	1880.0	389.0	348.0	1231.0	15.0	287.0	210.0	0.0	0.0	33.0	42.0	6.0	116.0	604.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERR4837320	1165.0	14126.0	2405.0	132.0	1265.0	236.0	1158.0	0.0	2569.0	1685.0	943.0	341.0	1223.0	36.0	162.0	138.0	3.0	0.0	120.0	0.0	0.0	31.0	570.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
